,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_splitter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
83,20.619717264175414,0.5537824174149282,0.002815723419189453,0.00011922678819018143,0.1,squared_error,112,1,4,random,"{'ccp_alpha': 0.1, 'criterion': 'squared_error', 'max_depth': 112, 'min_samples_leaf': 1, 'min_samples_split': 4, 'splitter': 'random'}",-18.792758298531375,-19.44748959086088,-18.91832569136483,-19.145532346298523,-19.235110602333748,-18.64126494164123,-18.837794701579075,-19.01465662901701,-18.762602642919205,-19.054897232945677,-18.985043267749155,0.23209347238554784,43
16,6.956049275398255,0.21937888394087499,0.0026964902877807616,0.00010661200479090894,0.1,squared_error,75,50,2,best,"{'ccp_alpha': 0.1, 'criterion': 'squared_error', 'max_depth': 75, 'min_samples_leaf': 50, 'min_samples_split': 2, 'splitter': 'best'}",-18.69510116016718,-19.476097870663082,-18.93043661660957,-19.17867276427759,-19.151729921935978,-18.742469092920434,-18.96565307665048,-18.81031986156495,-18.839227742091122,-19.133157749636784,-18.992286585651716,0.22932109518080707,44
100,7.198318719863892,0.38690704709920604,0.002995872497558594,0.0004795890223184619,0.1,squared_error,112,50,6,best,"{'ccp_alpha': 0.1, 'criterion': 'squared_error', 'max_depth': 112, 'min_samples_leaf': 50, 'min_samples_split': 6, 'splitter': 'best'}",-18.69510116016718,-19.476097870663082,-18.93043661660957,-19.17867276427759,-19.151729921935978,-18.742469092920434,-18.96565307665048,-18.81031986156495,-18.839227742091122,-19.133157749636784,-18.992286585651716,0.22932109518080707,44
102,6.992352032661438,0.3540921764955354,0.0027802705764770506,0.00015726072308211152,0.1,squared_error,112,50,8,best,"{'ccp_alpha': 0.1, 'criterion': 'squared_error', 'max_depth': 112, 'min_samples_leaf': 50, 'min_samples_split': 8, 'splitter': 'best'}",-18.69510116016718,-19.476097870663082,-18.93043661660957,-19.17867276427759,-19.151729921935978,-18.742469092920434,-18.96565307665048,-18.81031986156495,-18.839227742091122,-19.133157749636784,-18.992286585651716,0.22932109518080707,44
178,7.34986686706543,0.3653861132356126,0.0027564525604248046,0.0002349524360754987,0.1,squared_error,150,50,4,best,"{'ccp_alpha': 0.1, 'criterion': 'squared_error', 'max_depth': 150, 'min_samples_leaf': 50, 'min_samples_split': 4, 'splitter': 'best'}",-18.69510116016718,-19.476097870663082,-18.93043661660957,-19.17867276427759,-19.151729921935978,-18.742469092920434,-18.96565307665048,-18.81031986156495,-18.839227742091122,-19.133157749636784,-18.992286585651716,0.22932109518080707,44
98,7.090331768989563,0.3431008521412421,0.003934693336486816,0.003360887017878547,0.1,squared_error,112,50,4,best,"{'ccp_alpha': 0.1, 'criterion': 'squared_error', 'max_depth': 112, 'min_samples_leaf': 50, 'min_samples_split': 4, 'splitter': 'best'}",-18.69510116016718,-19.476097870663082,-18.93043661660957,-19.17867276427759,-19.151729921935978,-18.742469092920434,-18.96565307665048,-18.81031986156495,-18.839227742091122,-19.133157749636784,-18.992286585651716,0.22932109518080707,44
62,7.0602379322052,0.385691450976378,0.002764296531677246,0.00011653992089456711,0.1,squared_error,93,50,8,best,"{'ccp_alpha': 0.1, 'criterion': 'squared_error', 'max_depth': 93, 'min_samples_leaf': 50, 'min_samples_split': 8, 'splitter': 'best'}",-18.69510116016718,-19.476097870663082,-18.93043661660957,-19.17867276427759,-19.151729921935978,-18.742469092920434,-18.96565307665048,-18.81031986156495,-18.839227742091122,-19.133157749636784,-18.992286585651716,0.22932109518080707,44
176,7.181154441833496,0.18945324408382966,0.0028289318084716796,0.00018385424846324155,0.1,squared_error,150,50,2,best,"{'ccp_alpha': 0.1, 'criterion': 'squared_error', 'max_depth': 150, 'min_samples_leaf': 50, 'min_samples_split': 2, 'splitter': 'best'}",-18.69510116016718,-19.476097870663082,-18.93043661660957,-19.17867276427759,-19.151729921935978,-18.742469092920434,-18.96565307665048,-18.81031986156495,-18.839227742091122,-19.133157749636784,-18.992286585651716,0.22932109518080707,44
60,7.0965336561203,0.4436702355090784,0.003479194641113281,0.0013626178503136149,0.1,squared_error,93,50,6,best,"{'ccp_alpha': 0.1, 'criterion': 'squared_error', 'max_depth': 93, 'min_samples_leaf': 50, 'min_samples_split': 6, 'splitter': 'best'}",-18.69510116016718,-19.476097870663082,-18.93043661660957,-19.17867276427759,-19.151729921935978,-18.742469092920434,-18.96565307665048,-18.81031986156495,-18.839227742091122,-19.133157749636784,-18.992286585651716,0.22932109518080707,44
96,6.920287013053894,0.264394000555402,0.0028112173080444337,0.0002290442121728866,0.1,squared_error,112,50,2,best,"{'ccp_alpha': 0.1, 'criterion': 'squared_error', 'max_depth': 112, 'min_samples_leaf': 50, 'min_samples_split': 2, 'splitter': 'best'}",-18.69510116016718,-19.476097870663082,-18.93043661660957,-19.17867276427759,-19.151729921935978,-18.742469092920434,-18.96565307665048,-18.81031986156495,-18.839227742091122,-19.133157749636784,-18.992286585651716,0.22932109518080707,44
58,7.091485619544983,0.11877012147770401,0.002858591079711914,0.00013683929614518597,0.1,squared_error,93,50,4,best,"{'ccp_alpha': 0.1, 'criterion': 'squared_error', 'max_depth': 93, 'min_samples_leaf': 50, 'min_samples_split': 4, 'splitter': 'best'}",-18.69510116016718,-19.476097870663082,-18.93043661660957,-19.17867276427759,-19.151729921935978,-18.742469092920434,-18.96565307665048,-18.81031986156495,-18.839227742091122,-19.133157749636784,-18.992286585651716,0.22932109518080707,44
182,7.222643756866455,0.3146759550027256,0.0029756784439086913,0.00041135650887050664,0.1,squared_error,150,50,8,best,"{'ccp_alpha': 0.1, 'criterion': 'squared_error', 'max_depth': 150, 'min_samples_leaf': 50, 'min_samples_split': 8, 'splitter': 'best'}",-18.69510116016718,-19.476097870663082,-18.93043661660957,-19.17867276427759,-19.151729921935978,-18.742469092920434,-18.96565307665048,-18.81031986156495,-18.839227742091122,-19.133157749636784,-18.992286585651716,0.22932109518080707,44
180,7.180825662612915,0.25823102380020896,0.0028535127639770508,0.00023430817394767177,0.1,squared_error,150,50,6,best,"{'ccp_alpha': 0.1, 'criterion': 'squared_error', 'max_depth': 150, 'min_samples_leaf': 50, 'min_samples_split': 6, 'splitter': 'best'}",-18.69510116016718,-19.476097870663082,-18.93043661660957,-19.17867276427759,-19.151729921935978,-18.742469092920434,-18.96565307665048,-18.81031986156495,-18.839227742091122,-19.133157749636784,-18.992286585651716,0.22932109518080707,44
142,7.0925867557525635,0.18986783478474148,0.0028313398361206055,0.00022155950696892265,0.1,squared_error,131,50,8,best,"{'ccp_alpha': 0.1, 'criterion': 'squared_error', 'max_depth': 131, 'min_samples_leaf': 50, 'min_samples_split': 8, 'splitter': 'best'}",-18.69510116016718,-19.476097870663082,-18.93043661660957,-19.17867276427759,-19.151729921935978,-18.742469092920434,-18.96565307665048,-18.81031986156495,-18.839227742091122,-19.133157749636784,-18.992286585651716,0.22932109518080707,44
18,6.8899047613143924,0.24420078898947165,0.002679276466369629,0.0001511159341384363,0.1,squared_error,75,50,4,best,"{'ccp_alpha': 0.1, 'criterion': 'squared_error', 'max_depth': 75, 'min_samples_leaf': 50, 'min_samples_split': 4, 'splitter': 'best'}",-18.69510116016718,-19.476097870663082,-18.93043661660957,-19.17867276427759,-19.151729921935978,-18.742469092920434,-18.96565307665048,-18.81031986156495,-18.839227742091122,-19.133157749636784,-18.992286585651716,0.22932109518080707,44
140,7.111559987068176,0.23618483276622113,0.0029807806015014647,0.00044957951189514994,0.1,squared_error,131,50,6,best,"{'ccp_alpha': 0.1, 'criterion': 'squared_error', 'max_depth': 131, 'min_samples_leaf': 50, 'min_samples_split': 6, 'splitter': 'best'}",-18.69510116016718,-19.476097870663082,-18.93043661660957,-19.17867276427759,-19.151729921935978,-18.742469092920434,-18.96565307665048,-18.81031986156495,-18.839227742091122,-19.133157749636784,-18.992286585651716,0.22932109518080707,44
138,7.775216579437256,0.2452906211893705,0.0027611494064331056,0.0003575450554968881,0.1,squared_error,131,50,4,best,"{'ccp_alpha': 0.1, 'criterion': 'squared_error', 'max_depth': 131, 'min_samples_leaf': 50, 'min_samples_split': 4, 'splitter': 'best'}",-18.69510116016718,-19.476097870663082,-18.93043661660957,-19.17867276427759,-19.151729921935978,-18.742469092920434,-18.96565307665048,-18.81031986156495,-18.839227742091122,-19.133157749636784,-18.992286585651716,0.22932109518080707,44
136,7.540645408630371,0.3359493665401668,0.0029336214065551758,0.0002531034443763839,0.1,squared_error,131,50,2,best,"{'ccp_alpha': 0.1, 'criterion': 'squared_error', 'max_depth': 131, 'min_samples_leaf': 50, 'min_samples_split': 2, 'splitter': 'best'}",-18.69510116016718,-19.476097870663082,-18.93043661660957,-19.17867276427759,-19.151729921935978,-18.742469092920434,-18.96565307665048,-18.81031986156495,-18.839227742091122,-19.133157749636784,-18.992286585651716,0.22932109518080707,44
56,6.945697379112244,0.2814928044138738,0.002892303466796875,0.0005395602270538535,0.1,squared_error,93,50,2,best,"{'ccp_alpha': 0.1, 'criterion': 'squared_error', 'max_depth': 93, 'min_samples_leaf': 50, 'min_samples_split': 2, 'splitter': 'best'}",-18.69510116016718,-19.476097870663082,-18.93043661660957,-19.17867276427759,-19.151729921935978,-18.742469092920434,-18.96565307665048,-18.81031986156495,-18.839227742091122,-19.133157749636784,-18.992286585651716,0.22932109518080707,44
20,7.015909194946289,0.23791347161645218,0.00265805721282959,0.00020404273892841066,0.1,squared_error,75,50,6,best,"{'ccp_alpha': 0.1, 'criterion': 'squared_error', 'max_depth': 75, 'min_samples_leaf': 50, 'min_samples_split': 6, 'splitter': 'best'}",-18.69510116016718,-19.476097870663082,-18.93043661660957,-19.17867276427759,-19.151729921935978,-18.742469092920434,-18.96565307665048,-18.81031986156495,-18.839227742091122,-19.133157749636784,-18.992286585651716,0.22932109518080707,44
22,6.895724081993103,0.3231134996611274,0.0026953935623168944,0.00018562980428378723,0.1,squared_error,75,50,8,best,"{'ccp_alpha': 0.1, 'criterion': 'squared_error', 'max_depth': 75, 'min_samples_leaf': 50, 'min_samples_split': 8, 'splitter': 'best'}",-18.69510116016718,-19.476097870663082,-18.93043661660957,-19.17867276427759,-19.151729921935978,-18.742469092920434,-18.96565307665048,-18.81031986156495,-18.839227742091122,-19.133157749636784,-18.992286585651716,0.22932109518080707,44
163,22.380977201461793,0.904404446215262,0.002854156494140625,0.0002494247572083772,0.1,squared_error,150,1,4,random,"{'ccp_alpha': 0.1, 'criterion': 'squared_error', 'max_depth': 150, 'min_samples_leaf': 1, 'min_samples_split': 4, 'splitter': 'random'}",-18.71368907220484,-19.41736618262208,-19.0488571329354,-19.215936237999202,-19.063493399018043,-18.722004805278463,-18.890813496577653,-18.87746918350026,-18.89059917109039,-19.093995846922358,-18.99342245281487,0.20827945384872285,64
167,9.817366075515746,0.27273792383323936,0.0027870416641235353,0.00022246789068566247,0.1,squared_error,150,1,8,random,"{'ccp_alpha': 0.1, 'criterion': 'squared_error', 'max_depth': 150, 'min_samples_leaf': 1, 'min_samples_split': 8, 'splitter': 'random'}",-18.631362830148042,-19.416066463389207,-19.10804917364003,-19.363693408468187,-19.08737195638306,-18.641698397859184,-18.935111192746938,-18.977428740563813,-18.771758761441916,-19.012225355574564,-18.994476628021495,0.2540914296226119,65
125,13.620474576950073,1.0664375336868646,0.002718210220336914,0.0002656917433316668,0.1,squared_error,131,1,6,random,"{'ccp_alpha': 0.1, 'criterion': 'squared_error', 'max_depth': 131, 'min_samples_leaf': 1, 'min_samples_split': 6, 'splitter': 'random'}",-18.91703396684235,-19.45125616746408,-19.048229548745667,-19.227658602597025,-19.216224948993183,-18.55243676317274,-18.943468895628303,-18.861229166647078,-18.803609930479503,-18.99106008580215,-19.001220807637207,0.23933726982597897,66
121,55.53418619632721,5.290608104638053,0.0026790142059326173,0.0002014046701031876,0.1,squared_error,131,1,2,random,"{'ccp_alpha': 0.1, 'criterion': 'squared_error', 'max_depth': 131, 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'random'}",-18.76367197000107,-19.515661952499066,-19.097657002718517,-19.068546336239002,-19.18837546075731,-18.670934508445676,-18.99684540618655,-18.918514682612088,-18.732079820804216,-19.066586626970047,-19.001887376723353,0.23719027745083143,67
165,12.952306342124938,0.8497787337341282,0.003976941108703613,0.0037170672935861273,0.1,squared_error,150,1,6,random,"{'ccp_alpha': 0.1, 'criterion': 'squared_error', 'max_depth': 150, 'min_samples_leaf': 1, 'min_samples_split': 6, 'splitter': 'random'}",-18.801786061684254,-19.500178972058045,-19.03653838052309,-19.113267819133807,-19.18371455800416,-18.688740139916682,-18.886482477117926,-18.910651534868542,-18.811632695615543,-19.09594833528044,-19.00289409742025,0.22354867556843508,68
81,52.32178106307983,6.127604288643597,0.00285491943359375,0.00019759061684958583,0.1,squared_error,112,1,2,random,"{'ccp_alpha': 0.1, 'criterion': 'squared_error', 'max_depth': 112, 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'random'}",-18.742692598707343,-19.53993650919425,-19.02642710901416,-19.0028909097982,-19.13490310024866,-18.652253215171054,-19.042006239602966,-18.938220653202112,-18.853685844256017,-19.146692675919866,-19.00797088551146,0.23354750909061744,69
45,9.904817295074462,0.6778824200437833,0.002697920799255371,0.0001231479136107133,0.1,squared_error,93,1,6,random,"{'ccp_alpha': 0.1, 'criterion': 'squared_error', 'max_depth': 93, 'min_samples_leaf': 1, 'min_samples_split': 6, 'splitter': 'random'}",-18.80310539745121,-19.447613996558847,-19.003635751550224,-19.22025306867433,-19.167800623860668,-18.686387057026913,-19.069064361073313,-18.921668226673987,-18.74153005559128,-19.03167752366298,-19.009273606212375,0.22181444213021861,70
